# DEJ2000 AGC Flag ObjID RAJ2000 RVel Dist e_Dist gext iext b/a e_b/a imag e_imag Dprop Sloan Ag Ai iMAG e_iMAG g-i e_g-i logMsT e_logMsT logMsM e_logMsM logMsG e_logMsG logSFR22 e_logSFR22 logSFRN e_logSFRN logSFRG e_logSFRG logMHI e_logMHI WRAPPED_RA WRAPPED_DE px py pz size
30.63778 234848 1 1237665226238525560 203.185850 14901 216.2 2.3 0.05 0.02 0.94 0.01 15.65 0.01 Dprop Sloan 1.16 0.61 -21.06 0.03 0.72 0.03 10.08 0.03 10.34 0.01 10.14 0.03 -0.46 0.17 0.07 0.03 -0.10 0.05 9.67 0.07 -2.736923 0.53473 -171.0 -73.2 110.2 1
30.63778 114023 1 1237679581083795726 27.700830 15155 212.7 2.3 0.16 0.08 0.57 0.01 16.20 0.01 Dprop Sloan 0.86 0.53 -20.65 0.08 1.13 0.11 10.20 0.08 10.22 0.01 "" "" -1.76 0.82 "" "" "" "" 10.19 0.05 0.483471 0.53473 162.0 85.1 108.4 1
30.64167 184297 1 1237660764301689089 132.083760 15811 229.2 2.3 0.13 0.07 0.85 0.02 16.51 0.01 Dprop Sloan 0.96 0.50 -20.39 0.03 0.71 0.04 9.81 0.03 10.03 0.01 9.98 0.05 "" "" "" "" -0.07 0.11 9.91 0.06 2.305297 0.53480 -132.2 146.4 116.8 1
30.64389 321421 1 1237680502893642104 336.998350 6736 91.5 2.3 0.21 0.11 0.26 0.01 16.51 0.02 Dprop Sloan 0.14 0.21 -18.53 0.19 0.95 0.25 9.23 0.19 9.11 0.02 "" "" -0.82 0.19 "" "" "" "" 9.41 0.06 -0.401455 0.53484 72.5 -30.8 46.6 1
30.64556 262717 1 1237661464915673485 242.512070 2467 40.3 2.4 0.11 0.06 0.52 0.03 16.86 0.03 Dprop Sloan 0.00 0.00 -16.22 0.16 0.47 0.13 7.97 0.11 8.26 0.05 "" "" "" "" "" "" "" "" 8.98 0.07 -2.050551 0.53487 -16.0 -30.8 20.5 1
30.64694 320606 1 1237672024639799730 340.771270 7129 97.0 2.2 0.25 0.13 0.22 0.01 15.28 0.01 Dprop Sloan 0.59 0.42 -20.06 0.21 1.03 0.28 9.89 0.22 10.14 0.02 "" "" -0.23 0.03 "" "" "" "" 9.66 0.05 -0.335605 0.53489 78.8 -27.5 49.4 1
30.64778 254769 1 1237662306734244026 234.725420 16875 242.5 2.1 0.09 0.04 0.51 0.01 17.00 0.01 Dprop Sloan 0.84 0.45 -20.10 0.09 0.51 0.13 9.55 0.10 9.80 0.01 "" "" -0.78 0.24 "" "" "" "" 10.35 0.05 -2.186454 0.53490 -120.5 -170.3 123.6 1
30.64861 725845 1 1237665180055371888 207.755430 13952 202.4 2.5 0.05 0.03 0.92 0.01 14.99 0.01 Dprop Sloan 1.32 0.68 -21.59 0.03 0.79 0.04 10.34 0.03 10.53 0.01 10.47 0.03 0.11 0.04 0.31 0.03 0.28 0.08 9.92 0.06 -2.657169 0.53492 -154.1 -81.1 103.2 1
30.64972 217435 1 1237667255087530046 179.601240 8912 131.4 2.4 0.07 0.03 0.72 0.01 14.16 0.01 Dprop Sloan 1.14 0.67 -21.56 0.06 1.19 0.07 10.61 0.05 10.66 0.02 10.75 0.03 "" "" "" "" -2.23 0.54 9.38 0.07 3.134633 0.53494 -113.0 0.8 67.0 1
30.65083 100295 1 1237680483565568127 8.220420 6056 64.6 12.1 0.21 0.11 0.46 0.01 14.19 0.01 Dprop Sloan 0.74 0.44 -20.11 0.42 0.68 0.15 9.67 0.20 10.04 0.16 "" "" -0.04 0.16 0.00 0.16 "" "" 9.23 0.17 0.143473 0.53496 55.0 7.9 32.9 1
30.65306 190489 1 1237664835934814390 146.644580 9963 146.2 2.3 0.07 0.03 0.65 0.01 13.64 0.01 Dprop Sloan 1.51 0.78 -22.36 0.07 0.84 0.09 10.68 0.07 10.83 0.01 10.89 0.02 0.15 0.03 "" "" 0.22 0.06 10.01 0.05 2.559431 0.53500 -105.1 69.2 74.5 1
30.65333 229394 1 1237667255088578823 182.444580 7042 104.6 2.2 0.06 0.03 0.95 0.05 17.62 0.03 Dprop Sloan 0.03 0.08 -17.51 0.05 0.49 0.04 8.50 0.04 8.72 0.03 "" "" -1.58 0.37 "" "" "" "" 8.96 0.08 -3.098927 0.53500 -89.9 -3.8 53.3 1
30.65583 102226 1 1237680483565109313 6.930830 6037 85.3 2.1 0.23 0.12 0.91 0.04 16.93 0.02 Dprop Sloan 0.01 0.13 -17.85 0.06 0.76 0.04 8.82 0.04 8.90 0.03 "" "" "" "" "" "" "" "" 9.05 0.06 0.120966 0.53505 72.8 8.9 43.5 1
30.65750 255055 1 1237662640655958238 237.511670 9425 135.9 2.2 0.10 0.05 0.90 0.02 16.92 0.01 Dprop Sloan 0.48 0.27 -18.81 0.04 0.40 0.04 8.96 0.03 9.30 0.02 9.02 0.04 "" "" "" "" -0.58 0.03 9.39 0.06 -2.137825 0.53507 -62.8 -98.6 69.3 1
30.66000 1117 3 "" 23.462080 -182 0.8 0.1 "" "" "" "" "" "" Dprop Sloan "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 8.20 0.10 0.409491 0.53512 0.6 0.3 0.4 1
30.66083 722509 1 1237665330917212260 161.120830 10438 153.2 2.2 0.09 0.05 0.39 0.01 15.20 0.01 Dprop Sloan 0.98 0.57 -21.01 0.13 0.86 0.18 10.16 0.14 10.50 0.01 "" "" 0.76 0.01 "" "" "" "" 10.11 0.05 2.812089 0.53513 -124.7 42.6 78.1 1
30.66139 102757 1 1237680483564126423 4.281250 10573 146.4 2.2 0.23 0.12 0.76 0.03 17.26 0.02 Dprop Sloan 0.46 0.25 -18.71 0.06 0.49 0.06 8.98 0.05 9.26 0.02 "" "" -1.02 0.24 "" "" "" "" 9.52 0.06 0.074722 0.53514 125.6 9.4 74.7 1
30.66167 198425 2 1237664835934879999 146.750840 1396 22.2 2.3 0.05 0.03 0.32 0.02 16.72 0.08 Dprop Sloan "" "" "" "" "" "" "" "" 7.72 0.09 "" "" "" "" "" "" "" "" 8.32 0.10 2.561285 0.53515 -16.0 10.5 11.3 1
30.66194 332897 1 1237680309615395366 351.594970 4515 64.8 2.3 0.59 0.30 0.35 0.02 16.72 0.03 Dprop Sloan 0.10 0.10 -17.69 0.17 0.42 0.20 8.52 0.16 8.82 0.03 "" "" "" "" "" "" "" "" 9.57 0.05 -0.146695 0.53515 55.1 -8.1 33.0 1
30.66278 102228 1 1237680285991960895 10.153330 5291 74.2 2.3 0.18 0.09 0.78 0.01 15.47 0.01 Dprop Sloan 0.48 0.30 -19.01 0.08 0.65 0.06 9.21 0.05 9.43 0.03 "" "" -1.14 0.10 "" "" "" "" 9.09 0.05 0.177209 0.53517 62.8 11.3 37.8 1
30.66444 254549 1 1237662225695047788 231.525010 15995 230.2 2.2 0.06 0.03 0.75 0.01 14.94 0.01 Dprop Sloan 1.33 0.74 -21.99 0.04 1.12 0.06 10.73 0.05 10.73 0.01 "" "" -0.60 0.18 "" "" "" "" 9.82 0.07 -2.242312 0.53520 -123.2 -155.0 117.4 1
30.66472 194084 1 1237664835934814356 146.621250 1455 23.1 2.3 0.07 0.04 0.32 0.02 15.77 0.02 Dprop Sloan 0.00 0.00 -16.08 0.26 0.59 0.21 8.00 0.18 8.32 0.09 "" "" -2.63 0.37 "" "" "" "" 8.66 0.10 2.559024 0.53520 -16.6 10.9 11.8 1
30.66500 234098 1 1237665443126378597 195.001680 7519 111.1 2.4 0.04 0.02 0.31 0.01 17.48 0.02 Dprop Sloan 0.23 0.12 -17.83 0.16 0.17 0.22 8.40 0.17 9.01 0.02 8.52 0.06 -1.53 0.33 0.14 0.04 -0.68 0.03 9.36 0.05 -2.879764 0.53521 -92.3 -24.7 56.7 1
30.66667 101782 1 1237680483563405324 2.337080 15163 211.9 2.2 0.19 0.10 0.14 0.01 16.41 0.01 Dprop Sloan 0.88 0.50 -20.74 0.26 0.24 0.37 9.61 0.28 10.25 0.01 "" "" -0.41 0.17 "" "" "" "" 10.26 0.05 0.040790 0.53523 182.1 7.4 108.1 1
30.66694 725689 1 1237665226776183040 205.249590 10678 155.8 2.4 0.06 0.03 0.72 0.02 16.80 0.01 Dprop Sloan 0.62 0.33 -19.24 0.06 0.65 0.07 9.30 0.05 9.58 0.02 9.43 0.05 -0.87 0.20 -0.52 0.02 -0.62 0.05 9.64 0.06 -2.700904 0.53524 -121.2 -57.2 79.5 1
30.66722 113912 1 1237680309625684278 18.934170 12656 176.6 2.3 0.20 0.10 0.73 0.01 15.07 0.01 Dprop Sloan 1.16 0.64 -21.35 0.05 1.09 0.07 10.45 0.05 10.57 0.01 "" "" -0.41 0.09 "" "" "" "" 10.00 0.05 0.330464 0.53524 143.7 49.3 90.1 1
30.66861 624 1 1237680286530732043 15.152080 4777 78.3 15.6 0.18 0.09 0.46 0.01 11.96 0.01 Dprop Sloan 1.54 0.84 -22.88 0.44 1.05 0.15 11.04 0.21 10.56 0.17 "" "" 0.27 0.17 0.35 0.17 "" "" 10.23 0.18 0.264454 0.53527 65.0 17.6 39.9 1
30.67139 122397 0 "" 39.526250 849 11.7 2.3 "" "" "" "" "" "" Dprop Sloan "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 7.60 0.18 0.689863 0.53532 7.8 6.4 6.0 1
30.67167 332328 2 1237663233914569538 359.624600 4801 68.1 2.1 0.17 0.09 0.59 0.24 17.40 0.03 Dprop Sloan "" "" "" "" "" "" "" "" 8.51 0.04 "" "" -1.00 0.15 -1.01 0.10 "" "" 8.82 0.06 -0.006552 0.53532 58.6 -0.4 34.7 1
30.67444 102766 1 1237680483564650748 5.775830 14521 202.8 2.1 0.27 0.14 0.27 0.01 15.22 0.01 Dprop Sloan 1.26 0.67 -21.84 0.18 0.71 0.25 10.38 0.19 10.73 0.01 "" "" 0.33 0.02 "" "" "" "" 10.19 0.05 0.100807 0.53537 173.5 17.6 103.5 1
30.67722 182626 1 1237657776609952199 120.100010 15661 226.4 2.3 0.19 0.10 0.92 0.01 14.82 0.01 Dprop Sloan 1.39 0.76 -22.08 0.03 1.10 0.04 10.75 0.03 10.89 0.01 10.98 0.02 0.11 0.05 "" "" 0.23 0.11 10.05 0.06 2.096141 0.53542 -97.7 168.5 115.5 1
30.67805 230213 1 1237665225700147356 199.084990 5670 82.1 4.4 0.04 0.02 0.44 0.01 14.00 0.01 Dprop Sloan 0.87 0.54 -20.79 0.16 0.96 0.16 10.13 0.13 10.22 0.05 10.35 0.02 0.28 0.05 0.24 0.05 -0.54 0.12 9.46 0.07 -2.808497 0.53543 -66.7 -23.1 41.9 1
30.68083 113949 2 1237679581083664914 27.410830 7380 101.6 2.3 0.15 0.08 0.10 0.14 18.87 0.17 Dprop Sloan "" "" "" "" "" "" "" "" 7.33 0.19 "" "" -1.34 0.20 "" "" "" "" 9.03 0.07 0.478409 0.53548 77.6 40.2 51.8 1
30.68167 260902 1 1237662336793116712 242.427490 6599 95.1 2.3 0.11 0.06 0.23 0.01 15.29 0.01 Dprop Sloan 0.63 0.40 -19.91 0.20 0.74 0.27 9.63 0.21 9.82 0.02 9.85 0.03 -0.54 0.04 -0.45 0.03 -0.40 0.09 9.58 0.05 -2.052027 0.53550 -37.9 -72.5 48.5 1
30.68222 251077 1 1237662306197176380 234.080840 1728 29.5 2.1 0.11 0.06 0.67 0.01 16.60 0.01 Dprop Sloan 0.00 0.00 -15.80 0.16 -0.54 0.08 7.09 0.09 8.33 0.06 "" "" -0.63 0.06 "" "" "" "" 9.17 0.08 -2.197704 0.53551 -14.9 -20.5 15.1 1
30.68333 258718 1 1237662340546953580 234.332090 16613 238.8 2.3 0.10 0.05 0.52 0.01 16.24 0.01 Dprop Sloan 0.98 0.55 -20.86 0.09 0.82 0.13 10.07 0.10 10.22 0.01 "" "" -0.39 0.10 "" "" "" "" 10.04 0.06 -2.193319 0.53553 -119.7 -166.8 121.9 1
30.68417 723774 1 1237667255622303898 173.971240 13729 200.3 2.2 0.07 0.04 0.91 0.01 15.53 0.01 Dprop Sloan 1.17 0.60 -21.04 0.03 0.77 0.04 10.10 0.03 10.36 0.01 10.30 0.03 -0.41 0.13 0.08 0.04 -0.03 0.04 10.01 0.05 3.036371 0.53554 -171.3 18.1 102.2 1
30.68417 333439 1 1237663306380476630 359.381680 9628 132.8 2.3 0.16 0.08 0.32 0.01 15.08 0.01 Dprop Sloan 0.96 0.54 -20.88 0.15 0.73 0.21 10.02 0.16 10.32 0.02 "" "" -0.15 0.03 "" "" "" "" 9.79 0.05 -0.010792 0.53554 114.2 -1.2 67.8 1
30.68417 723774 1 1237667255622303898 173.971240 13729 200.3 2.2 0.07 0.04 0.91 0.01 15.53 0.01 Dprop Sloan 1.17 0.60 -21.04 0.03 0.77 0.04 10.10 0.03 10.36 0.01 10.30 0.03 -0.41 0.13 0.08 0.04 -0.03 0.04 10.01 0.05 3.036371 0.53554 -171.3 18.1 102.2 1
30.68417 333439 1 1237663306380476630 359.381680 9628 132.8 2.3 0.16 0.08 0.32 0.01 15.08 0.01 Dprop Sloan 0.96 0.54 -20.88 0.15 0.73 0.21 10.02 0.16 10.32 0.02 "" "" -0.15 0.03 "" "" "" "" 9.79 0.05 -0.010792 0.53554 114.2 -1.2 67.8 1
30.68944 9809 1 1237662662675595392 229.504170 9228 133.6 2.4 0.08 0.04 0.81 0.01 13.79 0.01 Dprop Sloan 1.35 0.73 -21.94 0.05 1.08 0.05 10.68 0.04 10.73 0.02 10.90 0.02 -0.36 0.06 0.21 0.02 -0.06 0.09 10.44 0.05 -2.277582 0.53563 -74.6 -87.4 68.2 1
30.69000 113996 3 "" 15.263750 4686 69.5 4.4 "" "" "" "" "" "" Dprop Sloan "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 8.91 0.07 0.266403 0.53564 57.7 15.7 35.5 1
30.69056 102777 1 1237680483565306137 7.541250 6132 86.7 2.4 0.21 0.11 0.46 0.01 15.59 0.01 Dprop Sloan 0.59 0.33 -19.32 0.12 0.45 0.15 9.20 0.11 9.58 0.02 "" "" -0.63 0.04 "" "" "" "" 9.27 0.06 0.131620 0.53565 73.9 9.8 44.3 1
30.69139 194876 1 1237664092903964818 140.982910 6830 101.2 2.3 0.09 0.04 0.21 0.01 15.28 0.01 Dprop Sloan 0.65 0.42 -20.07 0.21 0.88 0.29 9.79 0.22 10.04 0.02 9.94 0.02 -0.69 0.07 -0.57 0.04 -0.46 0.07 9.46 0.06 2.460616 0.53567 -67.6 54.8 51.7 1
30.69250 175114 1 1237654627323019917 114.858750 4829 69.5 2.5 0.14 0.07 0.26 0.02 17.80 0.03 Dprop Sloan 0.00 0.00 -16.48 0.19 0.57 0.25 8.14 0.19 8.38 0.04 "" "" "" "" "" "" "" "" 9.04 0.06 2.004663 0.53569 -25.1 54.2 35.5 1
30.69333 748417 1 1237665331472695431 211.140410 7782 114.1 2.3 0.05 0.02 0.22 0.01 16.67 0.01 Dprop Sloan 0.36 0.25 -18.80 0.20 0.54 0.28 9.05 0.21 9.33 0.02 9.16 0.03 -1.64 0.36 -0.93 0.04 -0.89 0.03 9.33 0.07 -2.598090 0.53570 -84.0 -50.7 58.2 1
30.69444 120272 1 1237678893895450903 37.073330 2815 37.5 2.3 0.29 0.15 0.51 0.01 14.74 0.01 Dprop Sloan 0.22 0.19 -18.34 0.16 0.63 0.13 8.92 0.11 9.07 0.05 "" "" "" "" "" "" "" "" 8.74 0.07 0.647052 0.53572 25.7 19.4 19.1 1
30.69528 725478 1 1237665225700278381 199.516250 11130 162.5 2.2 0.03 0.02 0.54 0.01 16.53 0.01 Dprop Sloan 0.66 0.38 -19.65 0.09 0.50 0.12 9.36 0.09 9.62 0.01 9.58 0.03 -0.96 0.25 "" "" -0.41 0.04 9.72 0.06 -2.800970 0.53573 -131.7 -46.7 83.0 1
30.69583 2300 1 1237670959479128261 42.374580 8318 115.9 2.2 0.72 0.37 0.67 0.01 14.37 0.01 Dprop Sloan 1.16 0.65 -21.43 0.10 1.07 0.08 10.47 0.07 10.57 0.02 "" "" -0.70 0.11 -0.39 0.12 "" "" 10.25 0.05 0.739576 0.53574 73.6 67.2 59.2 1
30.69639 321444 1 1237680473906610508 344.232910 6733 91.4 2.2 0.24 0.12 0.42 0.02 17.87 0.01 Dprop Sloan 0.00 0.01 -17.06 0.13 0.42 0.16 8.26 0.12 8.50 0.03 "" "" "" "" "" "" "" "" 9.32 0.06 -0.275188 0.53575 75.6 -21.4 46.7 1
30.69722 210960 1 1237667255087595687 179.780840 712 9.9 4.3 0.06 0.03 0.63 0.01 14.73 0.01 Dprop Sloan 0.00 0.00 -15.28 0.95 0.67 0.09 7.73 0.38 7.94 0.38 "" "" -2.48 0.38 -2.31 0.38 "" "" 7.01 0.38 3.137768 0.53577 -8.5 0.0 5.1 1
30.69972 172252 1 1237657401336726008 119.888760 13566 196.5 2.2 0.21 0.11 0.64 0.02 16.56 0.01 Dprop Sloan 0.82 0.45 -20.11 0.07 0.67 0.09 9.66 0.07 9.89 0.01 9.74 0.06 -0.19 0.09 -0.05 0.02 -0.10 0.08 9.87 0.07 2.092454 0.53581 -84.2 146.5 100.3 1
30.70083 184312 1 1237660764301689009 132.145830 8050 118.3 2.3 0.13 0.07 0.49 0.01 17.34 0.01 Dprop Sloan 0.33 0.16 -18.14 0.10 0.20 0.13 8.55 0.10 8.92 0.02 8.60 0.08 "" "" "" "" -0.61 0.06 9.34 0.07 2.306380 0.53583 -68.3 75.4 60.4 1
30.70111 189322 1 1237660343929078048 127.606670 12086 175.7 2.3 0.16 0.08 0.83 0.01 15.90 0.01 Dprop Sloan 0.98 0.51 -20.45 0.04 0.59 0.05 9.74 0.04 10.05 0.01 "" "" -0.77 0.22 "" "" "" "" 9.79 0.06 2.227157 0.53584 -92.2 119.7 89.7 1
30.70194 122396 1 1237678892820725977 34.253330 4804 65.9 2.3 0.33 0.17 0.42 0.04 17.22 0.03 Dprop Sloan 0.00 0.01 -17.05 0.15 0.57 0.17 8.37 0.13 8.41 0.05 "" "" "" "" "" "" "" "" 9.45 0.05 0.597833 0.53585 46.8 31.9 33.6 1
30.70361 234663 1 1237665329321738265 201.660420 14311 207.8 2.3 0.04 0.02 0.42 0.01 14.88 0.01 Dprop Sloan 1.27 0.71 -21.99 0.12 0.74 0.16 10.47 0.12 10.75 0.01 10.67 0.04 0.77 0.01 0.80 0.03 0.90 0.04 9.88 0.06 -2.763547 0.53588 -166.1 -65.9 106.1 1
30.70500 100687 1 1237680333793132777 14.505000 4730 61.9 12.2 0.21 0.11 0.61 0.01 14.56 0.01 Dprop Sloan 0.61 0.38 -19.59 0.43 0.65 0.10 9.44 0.19 9.71 0.17 "" "" -0.69 0.17 -0.62 0.17 "" "" 8.96 0.18 0.253160 0.53590 51.5 13.3 31.6 1
30.70528 8319 1 1237665225699950667 198.634990 7480 110.4 2.4 0.05 0.03 0.85 0.01 12.79 0.01 Dprop Sloan 1.56 0.82 -22.51 0.05 0.98 0.05 10.84 0.04 10.96 0.02 11.11 0.02 0.26 0.02 0.43 0.03 0.20 0.08 10.42 0.05 -2.816351 0.53591 -89.9 -30.3 56.4 1
30.70528 724641 1 1237667255089299585 184.258350 7854 116.2 2.2 0.06 0.03 0.49 0.02 17.47 0.02 Dprop Sloan 0.19 0.13 -17.93 0.10 0.33 0.14 8.55 0.10 9.04 0.02 8.55 0.09 -1.57 0.41 -0.86 0.05 -0.76 0.10 9.14 0.08 -3.067270 0.53591 -99.6 -7.4 59.3 1
30.70528 8319 1 1237665225699950667 198.634990 7480 110.4 2.4 0.05 0.03 0.85 0.01 12.79 0.01 Dprop Sloan 1.56 0.82 -22.51 0.05 0.98 0.05 10.84 0.04 10.96 0.02 11.11 0.02 0.26 0.02 0.43 0.03 0.20 0.08 10.42 0.05 -2.816351 0.53591 -89.9 -30.3 56.4 1
30.70528 724641 1 1237667255089299585 184.258350 7854 116.2 2.2 0.06 0.03 0.49 0.02 17.47 0.02 Dprop Sloan 0.19 0.13 -17.93 0.10 0.33 0.14 8.55 0.10 9.04 0.02 8.55 0.09 -1.57 0.41 -0.86 0.05 -0.76 0.10 9.14 0.08 -3.067270 0.53591 -99.6 -7.4 59.3 1
30.70583 333351 2 1237680327877722510 345.135410 819 13.3 2.2 0.25 0.13 0.60 0.05 19.33 0.10 Dprop Sloan "" "" "" "" "" "" "" "" 7.12 0.14 "" "" -2.69 0.18 "" "" "" "" 7.55 0.15 -0.259436 0.53592 11.1 -2.9 6.8 1
30.70750 131389 0 "" 47.086250 5491 75.9 2.3 "" "" "" "" "" "" Dprop Sloan "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 9.22 0.06 0.821810 0.53595 44.4 47.8 38.8 1
30.70750 210909 1 1237667212674531484 178.727080 3253 49.0 2.3 0.06 0.03 0.58 0.01 15.87 0.01 Dprop Sloan 0.00 0.09 -17.64 0.13 0.55 0.11 8.59 0.09 8.85 0.04 8.58 0.04 -1.71 0.15 -1.13 0.05 -1.37 0.04 8.61 0.07 3.119376 0.53595 -42.1 0.9 25.0 1
30.70750 131389 0 "" 47.086250 5491 75.9 2.3 "" "" "" "" "" "" Dprop Sloan "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 9.22 0.06 0.821810 0.53595 44.4 47.8 38.8 1
30.70750 210909 1 1237667212674531484 178.727080 3253 49.0 2.3 0.06 0.03 0.58 0.01 15.87 0.01 Dprop Sloan 0.00 0.09 -17.64 0.13 0.55 0.11 8.59 0.09 8.85 0.04 8.58 0.04 -1.71 0.15 -1.13 0.05 -1.37 0.04 8.61 0.07 3.119376 0.53595 -42.1 0.9 25.0 1
30.70806 12713 1 1237680531355206007 354.559600 295 5.7 2.3 0.21 0.11 0.37 0.01 13.94 0.01 Dprop Sloan 0.00 0.00 -14.94 0.89 0.51 0.18 7.48 0.38 8.01 0.35 "" "" -2.65 0.41 -2.75 0.37 "" "" 7.87 0.35 -0.094953 0.53596 4.9 -0.5 2.9 1
30.70806 725761 1 1237665226776510478 206.126680 8335 122.3 2.2 0.06 0.03 0.76 0.01 15.38 0.01 Dprop Sloan 0.77 0.46 -20.15 0.05 0.83 0.06 9.79 0.05 10.07 0.02 "" "" -0.25 0.03 "" "" "" "" 9.56 0.07 -2.685596 0.53596 -94.4 -46.3 62.5 1
30.70806 12713 1 1237680531355206007 354.559600 295 5.7 2.3 0.21 0.11 0.37 0.01 13.94 0.01 Dprop Sloan 0.00 0.00 -14.94 0.89 0.51 0.18 7.48 0.38 8.01 0.35 "" "" -2.65 0.41 -2.75 0.37 "" "" 7.87 0.35 -0.094953 0.53596 4.9 -0.5 2.9 1
30.70806 725761 1 1237665226776510478 206.126680 8335 122.3 2.2 0.06 0.03 0.76 0.01 15.38 0.01 Dprop Sloan 0.77 0.46 -20.15 0.05 0.83 0.06 9.79 0.05 10.07 0.02 "" "" -0.25 0.03 "" "" "" "" 9.56 0.07 -2.685596 0.53596 -94.4 -46.3 62.5 1
30.70833 12159 1 1237680328949760193 340.510010 7288 99.3 2.3 0.24 0.12 0.50 0.01 13.08 0.01 Dprop Sloan 1.38 0.75 -22.25 0.11 0.95 0.13 10.72 0.10 10.83 0.02 "" "" -0.27 0.04 -0.08 0.03 "" "" 9.71 0.06 -0.340164 0.53596 80.5 -28.5 50.7 1
30.71083 723799 1 1237667255622434906 174.352910 8244 121.9 2.2 0.07 0.03 0.82 0.01 15.20 0.01 Dprop Sloan 0.91 0.49 -20.30 0.05 0.99 0.05 9.96 0.04 10.09 0.02 10.25 0.02 -0.72 0.11 -0.53 0.04 -0.43 0.06 9.65 0.06 3.043032 0.53601 -104.3 10.3 62.3 1
30.71139 100256 1 1237680483565174951 7.175830 6274 88.8 2.4 0.26 0.13 0.59 0.01 14.37 0.01 Dprop Sloan 0.94 0.53 -20.62 0.09 0.77 0.10 9.94 0.08 10.18 0.02 "" "" -0.24 0.03 "" "" "" "" 9.17 0.07 0.125242 0.53601 75.7 9.5 45.4 1
30.71417 10175 1 1237661463841538240 241.157090 816 16.0 2.2 0.10 0.05 0.43 0.01 15.11 0.02 Dprop Sloan 0.00 0.00 -15.97 0.32 0.49 0.16 7.88 0.17 8.19 0.12 "" "" -2.22 0.14 -1.67 0.12 "" "" 8.50 0.13 -2.074200 0.53606 -6.6 -12.0 8.2 1
30.71528 747949 1 1237667255090675960 188.037080 6949 103.2 2.3 0.05 0.02 0.82 0.03 17.43 0.03 Dprop Sloan 0.07 0.10 -17.68 0.06 0.44 0.05 8.53 0.05 8.64 0.03 8.48 0.09 -0.74 0.08 -0.67 0.05 -0.80 0.09 9.27 0.06 -3.001319 0.53608 -87.9 -12.4 52.7 1
30.71583 748502 1 1237665128555806941 217.059570 3824 58.1 2.3 0.06 0.03 0.17 0.01 16.14 0.01 Dprop Sloan 0.10 0.11 -17.79 0.24 0.35 0.32 8.52 0.25 8.83 0.03 8.50 0.04 "" "" "" "" -1.00 0.05 8.85 0.06 -2.494781 0.53609 -39.9 -30.1 29.7 1
30.71611 221156 1 1237665443126116437 194.241260 7284 107.7 2.3 0.05 0.03 0.87 0.01 13.18 0.01 Dprop Sloan 1.36 0.75 -22.05 0.05 1.18 0.04 10.80 0.04 10.88 0.02 10.94 0.01 -0.49 0.05 -0.34 0.03 -0.26 0.02 9.79 0.05 -2.893036 0.53610 -89.7 -22.8 55.0 1
30.71889 102827 1 1237680286530535716 14.667500 6692 91.2 2.3 0.22 0.11 0.53 0.01 15.69 0.01 Dprop Sloan 0.55 0.33 -19.31 0.10 0.67 0.12 9.35 0.09 9.54 0.02 "" "" "" "" "" "" "" "" 9.36 0.06 0.255996 0.53615 75.8 19.9 46.6 1
30.71917 310238 1 1237680501281652858 329.347080 7129 97.2 2.3 0.40 0.21 0.50 0.01 14.56 0.01 Dprop Sloan 0.98 0.54 -20.75 0.11 0.72 0.13 9.95 0.10 10.21 0.02 "" "" -0.32 0.04 -0.35 0.11 "" "" 9.49 0.06 -0.534994 0.53615 71.9 -42.6 49.7 1
30.72056 726929 1 1237662697030877368 223.598740 9730 141.2 2.3 0.07 0.03 0.36 0.01 17.08 0.01 Dprop Sloan 0.35 0.26 -18.82 0.14 0.57 0.19 9.08 0.14 9.31 0.02 9.16 0.03 "" "" "" "" -0.80 0.03 9.54 0.06 -2.380651 0.53617 -87.9 -83.7 72.1 1
30.72222 184006 1 1237660962936193437 130.156680 7677 112.9 2.4 0.15 0.07 0.77 0.03 17.08 0.01 Dprop Sloan 0.30 0.19 -18.28 0.06 0.54 0.06 8.84 0.05 9.08 0.02 9.04 0.06 -1.40 0.38 -0.80 0.03 -0.77 0.11 9.19 0.07 2.271663 0.53620 -62.6 74.2 57.7 1
30.72222 7939 1 1237665443125067849 191.546660 6582 97.8 2.3 0.05 0.03 0.62 0.01 13.20 0.01 Dprop Sloan 1.27 0.72 -21.93 0.08 1.11 0.10 10.70 0.07 10.78 0.02 10.88 0.01 "" "" "" "" 0.03 0.06 9.83 0.05 -2.940065 0.53620 -82.4 -16.8 50.0 1
30.72222 184006 1 1237660962936193437 130.156680 7677 112.9 2.4 0.15 0.07 0.77 0.03 17.08 0.01 Dprop Sloan 0.30 0.19 -18.28 0.06 0.54 0.06 8.84 0.05 9.08 0.02 9.04 0.06 -1.40 0.38 -0.80 0.03 -0.77 0.11 9.19 0.07 2.271663 0.53620 -62.6 74.2 57.7 1
30.72222 7939 1 1237665443125067849 191.546660 6582 97.8 2.3 0.05 0.03 0.62 0.01 13.20 0.01 Dprop Sloan 1.27 0.72 -21.93 0.08 1.11 0.10 10.70 0.07 10.78 0.02 10.88 0.01 "" "" "" "" 0.03 0.06 9.83 0.05 -2.940065 0.53620 -82.4 -16.8 50.0 1
