# DEJ2000 AGC Flag ObjID RAJ2000 RVel Dist e_Dist gext iext b/a e_b/a imag e_imag Dprop Sloan Ag Ai iMAG e_iMAG g-i e_g-i logMsT e_logMsT logMsM e_logMsM logMsG e_logMsG logSFR22 e_logSFR22 logSFRN e_logSFRN logSFRG e_logSFRG logMHI e_logMHI WRAPPED_RA WRAPPED_DE px py pz size
15.86389 748657 1 1237680267738873949 327.950010 13197 183.6 2.2 0.41 0.21 0.72 0.01 15.10 0.01 Dprop Sloan 1.31 0.66 -21.52 0.07 0.62 0.07 10.19 0.05 10.59 0.01 "" "" 0.50 0.02 "" "" "" "" 10.33 0.05 -0.559378 0.27688 149.7 -93.7 50.2 1
15.86528 221628 1 1237661070872871019 182.690000 6333 95.2 2.3 0.10 0.05 0.59 0.01 15.19 0.01 Dprop Sloan 0.76 0.41 -19.85 0.09 0.55 0.10 9.48 0.08 9.77 0.02 9.58 0.03 -0.96 0.13 -0.49 0.04 -0.61 0.05 9.34 0.06 -3.094643 0.27690 -91.5 -4.3 26.0 1
15.86611 748705 1 1237678601832169639 336.359160 11586 160.4 2.2 0.18 0.09 0.57 0.04 17.88 0.03 Dprop Sloan 0.38 0.19 -18.28 0.09 0.43 0.11 8.76 0.09 9.24 0.02 "" "" -1.11 0.27 "" "" "" "" 9.71 0.06 -0.412610 0.27692 141.3 -61.9 43.9 1
15.86611 205217 1 1237668584893972615 164.119160 9664 142.9 2.4 0.08 0.04 0.83 0.01 16.00 0.01 Dprop Sloan 0.81 0.42 -19.85 0.05 0.47 0.05 9.42 0.04 9.74 0.02 9.43 0.06 -0.47 0.10 -0.08 0.03 -0.24 0.05 9.64 0.06 2.864420 0.27692 -132.2 37.6 39.1 1
15.86611 748705 1 1237678601832169639 336.359160 11586 160.4 2.2 0.18 0.09 0.57 0.04 17.88 0.03 Dprop Sloan 0.38 0.19 -18.28 0.09 0.43 0.11 8.76 0.09 9.24 0.02 "" "" -1.11 0.27 "" "" "" "" 9.71 0.06 -0.412610 0.27692 141.3 -61.9 43.9 1
15.86611 205217 1 1237668584893972615 164.119160 9664 142.9 2.4 0.08 0.04 0.83 0.01 16.00 0.01 Dprop Sloan 0.81 0.42 -19.85 0.05 0.47 0.05 9.42 0.04 9.74 0.02 9.43 0.06 -0.47 0.10 -0.08 0.03 -0.24 0.05 9.64 0.06 2.864420 0.27692 -132.2 37.6 39.1 1
15.86778 257899 1 1237667782316786068 230.388750 6876 100.4 2.3 0.11 0.06 0.90 0.03 16.66 0.01 Dprop Sloan 0.35 0.21 -18.42 0.05 0.52 0.04 8.88 0.03 9.10 0.02 "" "" -1.25 0.15 "" "" "" "" 9.27 0.05 -2.262143 0.27695 -61.6 -74.4 27.5 1
15.87222 10101 1 1237665567154503980 239.373750 5161 74.1 4.3 0.13 0.07 0.72 0.01 13.01 0.01 Dprop Sloan 1.09 0.66 -21.50 0.13 1.21 0.07 10.60 0.07 10.68 0.05 "" "" 0.12 0.05 "" "" "" "" 9.17 0.07 -2.105325 0.27702 -36.3 -61.3 20.3 1
15.87250 188818 1 1237667109034656259 120.546260 10229 149.3 2.2 0.11 0.06 0.23 0.01 16.18 0.01 Dprop Sloan 0.70 0.41 -20.01 0.20 0.61 0.27 9.58 0.21 10.01 0.01 "" "" -0.18 0.05 "" "" "" "" 9.79 0.06 2.103929 0.27703 -73.0 123.7 40.8 1
15.87250 748859 0 "" 35.399170 9439 131.3 2.3 "" "" "" "" "" "" Dprop Sloan "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 9.27 0.06 0.617832 0.27703 102.9 73.2 35.9 1
15.87250 188818 1 1237667109034656259 120.546260 10229 149.3 2.2 0.11 0.06 0.23 0.01 16.18 0.01 Dprop Sloan 0.70 0.41 -20.01 0.20 0.61 0.27 9.58 0.21 10.01 0.01 "" "" -0.18 0.05 "" "" "" "" 9.79 0.06 2.103929 0.27703 -73.0 123.7 40.8 1
15.87250 748859 0 "" 35.399170 9439 131.3 2.3 "" "" "" "" "" "" Dprop Sloan "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 9.27 0.06 0.617832 0.27703 102.9 73.2 35.9 1
15.87333 257950 1 1237668336859284269 237.822920 10461 151.0 2.5 0.14 0.07 0.83 0.08 18.80 0.04 Dprop Sloan 0.08 0.03 -17.17 0.06 0.50 0.07 8.37 0.05 8.97 0.03 "" "" -1.55 0.52 "" "" "" "" 9.44 0.06 -2.132392 0.27704 -77.3 -122.9 41.3 1
15.87500 260052 1 1237665567691965102 240.893720 10131 146.0 2.4 0.12 0.06 0.87 0.01 15.52 0.01 Dprop Sloan 0.98 0.50 -20.39 0.04 0.58 0.04 9.71 0.03 10.06 0.01 9.75 0.04 -0.32 0.07 -0.12 0.04 -0.15 0.05 9.46 0.07 -2.078797 0.27707 -68.3 -122.7 39.9 1
15.87556 310185 1 1237680267738677494 327.567930 7520 102.5 2.2 0.36 0.18 0.54 0.01 15.00 0.01 Dprop Sloan 0.90 0.49 -20.36 0.10 0.58 0.12 9.70 0.09 9.99 0.02 "" "" -0.43 0.05 -0.18 0.03 "" "" 10.05 0.05 -0.566046 0.27708 83.2 -52.9 28.0 1
15.87611 248943 1 1237668297682518236 221.594160 14579 211.1 2.2 0.08 0.04 0.66 0.01 14.97 0.01 Dprop Sloan 1.31 0.70 -21.82 0.06 1.03 0.08 10.60 0.06 10.69 0.01 10.77 0.01 -0.38 0.10 -0.17 0.05 -0.08 0.06 10.18 0.05 -2.415638 0.27709 -151.9 -134.8 57.7 1
15.87639 260963 1 1237665549438288230 242.155840 9299 151.3 4.3 0.13 0.07 0.13 0.01 17.15 0.01 Dprop Sloan 0.46 0.27 -19.06 0.27 0.39 0.38 9.05 0.29 9.17 0.03 8.99 0.07 "" "" "" "" -0.66 0.12 9.77 0.06 -2.056769 0.27710 -68.0 -128.7 41.4 1
15.87917 9086 1 1237668332561760427 213.065410 5249 77.4 4.3 0.05 0.03 0.35 0.01 15.25 0.01 Dprop Sloan 0.66 0.33 -19.37 0.18 0.18 0.20 9.02 0.16 9.34 0.05 "" "" -1.13 0.12 "" "" "" "" 10.03 0.07 -2.564492 0.27714 -62.4 -40.6 21.2 1
15.88056 233648 1 1237668494719975452 204.124590 7830 115.7 2.2 0.07 0.03 0.71 0.01 14.97 0.01 Dprop Sloan 0.99 0.51 -20.45 0.06 0.35 0.07 9.58 0.06 10.04 0.02 9.59 0.07 0.02 0.02 0.23 0.03 0.11 0.06 9.41 0.05 -2.720539 0.27717 -101.6 -45.5 31.7 1
15.88083 233625 1 1237668494181269763 199.805420 8072 119.4 2.3 0.08 0.04 0.65 0.02 16.32 0.01 Dprop Sloan 0.60 0.32 -19.17 0.07 0.36 0.09 9.07 0.07 9.30 0.02 9.08 0.05 -0.70 0.09 -0.30 0.03 -0.48 0.05 9.72 0.05 -2.795923 0.27717 -108.0 -38.9 32.7 1
15.88167 331061 1 1237656496724312079 0.008750 6007 85.2 2.4 0.16 0.08 0.63 0.01 14.64 0.01 Dprop Sloan 0.83 0.46 -20.19 0.09 0.67 0.09 9.69 0.07 9.97 0.02 9.94 0.03 -0.64 0.05 -0.22 0.03 -0.24 0.08 9.29 0.06 0.000153 0.27719 81.9 0.0 23.3 1
15.88250 226062 1 1237661070873788514 184.891250 4230 62.7 2.3 0.09 0.04 0.58 0.02 17.06 0.02 Dprop Sloan 0.00 0.00 -16.97 0.11 0.30 0.10 8.15 0.09 8.50 0.03 8.19 0.07 -1.93 0.32 -1.09 0.04 -1.28 0.02 8.85 0.06 -3.056224 0.27720 -60.1 -5.1 17.2 1
15.88333 748758 1 1237672763370701007 349.862950 4478 64.4 2.3 0.15 0.08 0.23 0.01 17.05 0.01 Dprop Sloan 0.00 0.01 -17.08 0.21 0.55 0.27 8.37 0.21 8.88 0.03 "" "" "" "" "" "" "" "" 9.14 0.06 -0.176925 0.27722 61.0 -10.9 17.6 1
15.88611 190788 1 1237668289080000630 146.629590 3808 74.8 15.4 0.14 0.07 0.42 0.01 14.55 0.01 Dprop Sloan 0.74 0.43 -20.05 0.46 0.69 0.16 9.66 0.22 9.91 0.18 9.60 0.04 -1.70 0.42 -0.62 0.18 -0.59 0.09 9.39 0.18 2.559169 0.27726 -60.1 39.6 20.5 1
15.88611 748767 2 1237679454921359831 351.044980 4305 61.8 2.2 0.11 0.06 0.80 0.55 20.40 0.08 Dprop Sloan "" "" "" "" "" "" "" "" 7.58 0.06 "" "" "" "" "" "" "" "" 8.84 0.06 -0.156295 0.27726 58.7 -9.3 16.9 1
15.88611 190788 1 1237668289080000630 146.629590 3808 74.8 15.4 0.14 0.07 0.42 0.01 14.55 0.01 Dprop Sloan 0.74 0.43 -20.05 0.46 0.69 0.16 9.66 0.22 9.91 0.18 9.60 0.04 -1.70 0.42 -0.62 0.18 -0.59 0.09 9.39 0.18 2.559169 0.27726 -60.1 39.6 20.5 1
15.88611 748767 2 1237679454921359831 351.044980 4305 61.8 2.2 0.11 0.06 0.80 0.55 20.40 0.08 Dprop Sloan "" "" "" "" "" "" "" "" 7.58 0.06 "" "" "" "" "" "" "" "" 8.84 0.06 -0.156295 0.27726 58.7 -9.3 16.9 1
15.88667 330165 1 1237678600226865375 348.952510 12188 168.9 2.1 0.23 0.12 0.33 0.01 14.76 0.01 Dprop Sloan 1.24 0.67 -21.82 0.15 0.76 0.21 10.40 0.16 10.62 0.01 "" "" 0.01 0.05 0.09 0.03 "" "" 10.23 0.05 -0.192815 0.27727 159.4 -31.1 46.2 1
15.88694 320531 1 1237678600761835905 344.551670 4111 59.7 2.4 0.20 0.10 0.81 0.01 14.75 0.01 Dprop Sloan 0.59 0.33 -19.26 0.09 0.58 0.05 9.26 0.05 9.61 0.03 "" "" -0.65 0.05 "" "" "" "" 9.52 0.06 -0.269624 0.27728 55.3 -15.3 16.3 1
15.89028 210809 1 1237661070870577240 177.233340 17096 249.0 2.4 0.14 0.07 0.59 0.01 15.02 0.01 Dprop Sloan 1.62 0.76 -22.21 0.07 0.76 0.10 10.57 0.08 10.91 0.01 "" "" 0.18 0.07 "" "" "" "" 10.48 0.05 3.093305 0.27734 -239.2 11.6 68.2 1
15.89083 191820 1 1237668288544244087 149.432500 7729 115.0 2.2 0.10 0.05 0.78 0.02 16.40 0.01 Dprop Sloan 0.44 0.29 -18.99 0.06 0.73 0.06 9.26 0.05 9.48 0.02 9.40 0.04 -2.33 1.09 -1.17 0.06 -0.91 0.10 9.45 0.06 2.608089 0.27735 -95.2 56.2 31.5 1
15.89722 7563 1 1237662526840373267 186.799160 2340 16.7 1.2 0.10 0.05 0.35 0.01 14.00 0.01 Dprop Sloan 0.00 0.03 -17.18 0.21 0.42 0.20 8.32 0.16 8.70 0.06 "" "" -2.14 0.12 -1.15 0.06 "" "" 8.61 0.08 -3.022925 0.27746 -15.9 -1.9 4.6 1
15.89750 330174 1 1237678600226930803 349.159970 7602 103.4 2.3 0.19 0.10 0.36 0.01 13.86 0.01 Dprop Sloan 1.17 0.65 -21.59 0.14 0.79 0.19 10.34 0.14 10.68 0.02 "" "" 0.38 0.02 0.35 0.03 "" "" 9.89 0.05 -0.189194 0.27746 97.7 -18.7 28.3 1
15.89778 785 1 1237666214070583391 18.560420 11308 157.0 2.3 0.29 0.15 0.58 0.01 13.55 0.01 Dprop Sloan 1.54 0.84 -22.78 0.08 1.05 0.11 10.99 0.08 11.23 0.01 "" "" 0.93 0.01 "" "" "" "" 10.62 0.05 0.323940 0.27747 143.1 48.1 43.0 1
15.89861 1683 1 1237670961082204258 32.855420 7823 108.0 2.4 0.40 0.20 0.18 0.01 15.27 0.01 Dprop Sloan 0.76 0.46 -20.44 0.23 0.81 0.32 9.89 0.24 10.13 0.02 "" "" -0.35 0.04 -0.28 0.04 "" "" 9.68 0.05 0.573435 0.27748 87.3 56.4 29.6 1
15.89889 290 1 1237649921109917939 7.285000 764 12.8 2.5 0.36 0.18 0.29 0.01 16.02 0.01 Dprop Sloan 0.00 0.00 -14.70 0.46 0.30 0.23 7.24 0.24 7.59 0.17 "" "" "" "" "" "" "" "" 8.50 0.17 0.127147 0.27749 12.2 1.6 3.5 1
15.89944 1171 1 1237678600778809594 24.936250 738 7.3 0.7 0.19 0.10 0.60 0.01 15.40 0.01 Dprop Sloan 0.00 0.00 -14.01 0.22 0.26 0.10 6.94 0.11 7.29 0.08 "" "" -3.41 0.26 -2.71 0.09 "" "" 7.42 0.09 0.435220 0.27750 6.4 3.0 2.0 1
15.90111 748732 1 1237678600761901241 344.566280 9186 126.0 2.2 0.21 0.11 0.25 0.01 16.22 0.01 Dprop Sloan 0.61 0.36 -19.60 0.19 0.58 0.26 9.40 0.19 9.70 0.02 "" "" -0.75 0.12 "" "" "" "" 9.75 0.05 -0.269369 0.27753 116.8 -32.2 34.5 1
15.90167 226257 1 1237661070873067581 183.112920 7081 105.8 2.3 0.10 0.05 0.69 0.02 17.54 0.01 Dprop Sloan 0.15 0.10 -17.65 0.07 0.26 0.08 8.39 0.06 8.88 0.02 8.44 0.04 -1.08 0.15 -0.76 0.05 -0.87 0.05 9.37 0.06 -3.087262 0.27754 -101.6 -5.5 29.0 1
15.90167 257889 1 1237667781779325473 228.941240 11193 162.2 2.2 0.09 0.05 0.53 0.03 17.87 0.04 Dprop Sloan 0.33 0.18 -18.27 0.10 0.38 0.13 8.73 0.10 9.16 0.02 "" "" "" "" "" "" "" "" 9.58 0.06 -2.287407 0.27754 -102.5 -117.6 44.4 1
15.90167 226257 1 1237661070873067581 183.112920 7081 105.8 2.3 0.10 0.05 0.69 0.02 17.54 0.01 Dprop Sloan 0.15 0.10 -17.65 0.07 0.26 0.08 8.39 0.06 8.88 0.02 8.44 0.04 -1.08 0.15 -0.76 0.05 -0.87 0.05 9.37 0.06 -3.087262 0.27754 -101.6 -5.5 29.0 1
15.90167 257889 1 1237667781779325473 228.941240 11193 162.2 2.2 0.09 0.05 0.53 0.03 17.87 0.04 Dprop Sloan 0.33 0.18 -18.27 0.10 0.38 0.13 8.73 0.10 9.16 0.02 "" "" "" "" "" "" "" "" 9.58 0.06 -2.287407 0.27754 -102.5 -117.6 44.4 1
15.90250 5526 1 1237671262281269409 153.618740 3035 46.1 2.3 0.14 0.07 0.43 0.01 14.52 0.01 Dprop Sloan 0.47 0.28 -18.97 0.16 0.51 0.16 9.10 0.13 9.37 0.04 9.13 0.04 -1.22 0.08 -0.63 0.05 -0.82 0.02 9.35 0.06 2.681153 0.27755 -39.7 19.7 12.6 1
15.90306 231024 1 1237668349206528092 207.512080 6756 100.2 2.3 0.09 0.04 0.17 0.01 15.16 0.01 Dprop Sloan 0.69 0.43 -20.22 0.24 0.75 0.33 9.76 0.25 10.14 0.02 "" "" -0.43 0.04 "" "" "" "" 9.83 0.05 -2.661416 0.27756 -85.5 -44.5 27.5 1
15.90500 1176 1 1237678600778874959 25.042920 631 9.0 0.9 0.21 0.11 0.56 0.02 15.86 0.02 Dprop Sloan 0.00 0.00 -14.02 0.23 0.07 0.11 6.81 0.12 8.23 0.09 "" "" -2.24 0.56 "" "" "" "" 8.78 0.10 0.437081 0.27759 7.8 3.7 2.5 1
15.90611 248917 1 1237668350283022548 214.168320 17132 248.0 2.3 0.07 0.04 0.91 0.02 15.83 0.01 Dprop Sloan 1.32 0.63 -21.20 0.03 0.83 0.04 10.22 0.03 10.39 0.01 10.52 0.03 -0.56 0.23 0.05 0.03 -0.02 0.09 10.13 0.05 -2.545243 0.27761 -197.3 -134.0 68.0 1
15.90639 210438 1 1237664133170790484 173.236660 11022 162.3 2.3 0.17 0.09 0.75 0.01 14.45 0.01 Dprop Sloan 1.29 0.70 -21.78 0.05 0.96 0.06 10.53 0.05 10.72 0.01 10.69 0.03 0.21 0.03 0.35 0.03 0.33 0.07 10.00 0.05 3.023550 0.27762 -155.0 18.4 44.5 1
15.90861 101935 1 1237656496725492274 2.894580 16969 237.4 2.4 0.21 0.11 0.94 0.04 17.54 0.02 Dprop Sloan 0.69 0.37 -19.46 0.04 0.71 0.04 9.43 0.03 9.54 0.02 "" "" -1.02 0.51 "" "" "" "" 9.95 0.07 0.050520 0.27766 228.0 11.5 65.1 1
15.91222 222061 1 1237661070872346722 181.457900 7272 108.6 2.3 0.11 0.05 0.87 0.01 14.40 0.01 Dprop Sloan 1.05 0.58 -20.87 0.05 0.79 0.04 10.05 0.04 10.34 0.02 10.24 0.04 0.16 0.02 0.27 0.03 0.24 0.09 9.43 0.06 -3.116147 0.27772 -104.4 -2.7 29.8 1
15.91250 748642 1 1237672003702620498 324.326230 7785 106.4 2.2 0.33 0.17 0.40 0.01 15.35 0.01 Dprop Sloan 0.73 0.44 -20.13 0.13 0.76 0.17 9.73 0.13 10.07 0.02 "" "" -0.27 0.03 "" "" "" "" 9.61 0.06 -0.622625 0.27773 83.1 -59.7 29.2 1
15.91278 748713 1 1237680092187263291 339.670410 11282 156.0 2.2 0.24 0.12 0.82 0.02 16.10 0.01 Dprop Sloan 0.84 0.45 -20.03 0.05 0.56 0.05 9.55 0.04 9.86 0.01 "" "" -0.54 0.12 "" "" "" "" 9.61 0.06 -0.354818 0.27773 140.7 -52.1 42.8 1
15.91444 191421 1 1237670964315947160 149.844180 12761 186.9 2.3 0.10 0.05 0.79 0.01 14.54 0.01 Dprop Sloan 1.37 0.73 -21.95 0.04 0.94 0.05 10.58 0.04 10.76 0.01 10.71 0.03 0.34 0.03 0.40 0.02 0.40 0.11 10.11 0.06 2.615274 0.27776 -155.4 90.3 51.2 1
15.91500 193864 1 1237667782278971575 139.571260 10181 149.7 2.1 0.11 0.06 0.54 0.02 17.69 0.02 Dprop Sloan 0.38 0.19 -18.29 0.09 0.26 0.12 8.65 0.09 9.11 0.02 8.74 0.07 "" "" "" "" -0.61 0.06 9.83 0.05 2.435978 0.27777 -109.6 93.4 41.0 1
15.91556 224891 1 1237662526842732597 192.355000 7594 112.9 2.3 0.08 0.04 0.39 0.01 17.10 0.01 Dprop Sloan 0.38 0.18 -18.28 0.13 0.10 0.18 8.53 0.13 9.00 0.02 8.54 0.04 -1.00 0.14 -0.50 0.03 -0.60 0.01 9.41 0.06 -2.925957 0.27778 -106.1 -23.2 31.0 1
15.91583 748735 1 1237678600761967024 344.744600 6007 86.4 2.3 0.19 0.10 0.43 0.01 16.85 0.02 Dprop Sloan 0.20 0.14 -17.98 0.13 0.44 0.16 8.65 0.12 8.94 0.03 "" "" "" "" "" "" "" "" 9.44 0.05 -0.266257 0.27778 80.2 -21.9 23.7 1
15.91639 320378 1 1237680091651440716 342.115420 3356 49.3 2.4 0.28 0.14 0.71 0.01 14.58 0.01 Dprop Sloan 0.46 0.30 -19.07 0.12 0.62 0.07 9.21 0.07 9.56 0.04 "" "" -0.92 0.05 -0.49 0.05 "" "" 8.74 0.08 -0.312145 0.27779 45.1 -14.6 13.5 1
15.91778 101925 1 1237656496725229752 2.282500 16840 235.5 2.2 0.23 0.12 0.42 0.01 16.34 0.01 Dprop Sloan 1.06 0.55 -20.85 0.12 0.50 0.16 9.84 0.12 10.16 0.01 "" "" 0.13 0.06 "" "" "" "" 10.26 0.05 0.039837 0.27782 226.3 9.0 64.6 1
15.91917 748796 2 1237649921111359496 10.598750 5035 70.4 2.5 0.14 0.07 0.43 71.49 22.98 0.69 Dprop Sloan "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 9.02 0.06 0.184983 0.27784 66.5 12.5 19.3 1
15.92056 231594 1 1237668314847051864 210.010410 7822 115.3 2.5 0.07 0.04 0.79 0.01 14.08 0.01 Dprop Sloan 1.22 0.64 -21.33 0.06 0.75 0.05 10.21 0.04 10.52 0.02 10.45 0.02 0.11 0.02 0.35 0.03 0.17 0.07 10.16 0.05 -2.617812 0.27787 -96.0 -55.5 31.6 1
15.92083 241400 1 1237668332561367209 212.116670 5124 75.6 2.3 0.07 0.03 0.68 0.01 13.88 0.01 Dprop Sloan 0.88 0.53 -20.63 0.08 0.99 0.08 10.10 0.06 10.18 0.03 10.28 0.03 -0.36 0.03 -0.28 0.03 -0.48 0.08 9.16 0.06 -2.581051 0.27787 -61.6 -38.7 20.7 1
15.92472 748707 1 1237666185635889430 337.402500 10719 148.0 2.3 0.19 0.10 0.82 0.01 14.96 0.01 Dprop Sloan 1.12 0.60 -21.04 0.05 0.83 0.05 10.15 0.04 10.34 0.01 "" "" -0.29 0.06 "" "" "" "" 9.82 0.05 -0.394401 0.27794 131.4 -54.7 40.6 1
15.92500 249025 1 1237668332561563799 212.661250 8368 122.9 2.2 0.05 0.02 0.94 0.03 17.04 0.01 Dprop Sloan 0.25 0.21 -18.43 0.04 0.66 0.04 8.98 0.03 9.13 0.02 9.03 0.05 "" "" "" "" -1.03 0.08 9.50 0.05 -2.571546 0.27794 -99.5 -63.8 33.7 1
15.92528 749072 3 "" 345.345830 2314 34.2 2.4 "" "" "" "" "" "" Dprop Sloan "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 9.23 0.08 -0.255764 0.27795 31.8 -8.3 9.4 1
15.92556 215218 2 1237661070871560522 179.565000 6806 102.0 2.2 0.20 0.10 0.60 0.36 19.98 0.23 Dprop Sloan "" "" "" "" "" "" "" "" 8.12 0.06 "" "" -1.29 0.26 "" "" "" "" 9.05 0.06 3.134000 0.27795 -98.1 0.7 28.0 1
15.92639 748768 1 1237672817052942595 351.387050 13190 183.2 2.3 0.13 0.07 0.79 0.01 14.96 0.01 Dprop Sloan 1.22 0.66 -21.49 0.04 0.86 0.05 10.35 0.04 10.61 0.01 "" "" 0.26 0.03 "" "" "" "" 9.96 0.05 -0.150324 0.27797 174.2 -26.4 50.3 1
15.92694 205119 1 1237671125378990238 152.702090 8016 119.2 2.2 0.16 0.08 0.84 0.01 16.36 0.01 Dprop Sloan 0.57 0.31 -19.12 0.05 0.44 0.05 9.10 0.04 9.47 0.02 9.10 0.05 "" "" "" "" -0.45 0.07 9.44 0.05 2.665154 0.27798 -101.9 52.6 32.7 1
15.92750 121398 0 "" 45.546250 5068 70.0 2.2 "" "" "" "" "" "" Dprop Sloan "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 9.02 0.07 0.794932 0.27799 47.1 48.0 19.2 1
15.92861 120509 0 "" 41.777080 7486 103.8 2.3 "" "" "" "" "" "" Dprop Sloan "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 9.76 0.05 0.729148 0.27801 74.4 66.5 28.5 1
15.92889 330932 1 1237652944784720037 357.187900 7852 107.0 2.3 0.12 0.06 0.73 0.01 14.58 0.01 Dprop Sloan 0.98 0.54 -20.70 0.06 0.73 0.07 9.94 0.05 10.08 0.02 10.05 0.03 -0.59 0.08 "" "" -0.38 0.05 9.47 0.06 -0.049080 0.27801 102.8 -5.0 29.4 1
15.92972 748761 1 1237672763907637441 350.323760 12219 169.4 2.3 0.14 0.07 0.37 0.01 16.65 0.01 Dprop Sloan 0.71 0.38 -19.73 0.13 0.29 0.18 9.25 0.14 9.67 0.01 "" "" "" "" "" "" "" "" 9.93 0.05 -0.168882 0.27803 160.6 -27.4 46.5 1
15.92972 748845 1 1237670960008659074 33.898330 11476 160.3 2.3 0.30 0.16 0.27 0.01 16.97 0.01 Dprop Sloan 0.72 0.33 -19.40 0.18 0.15 0.24 9.01 0.18 9.60 0.01 "" "" "" "" "" "" "" "" 9.52 0.06 0.591637 0.27803 127.9 86.0 44.0 1
15.92972 748761 1 1237672763907637441 350.323760 12219 169.4 2.3 0.14 0.07 0.37 0.01 16.65 0.01 Dprop Sloan 0.71 0.38 -19.73 0.13 0.29 0.18 9.25 0.14 9.67 0.01 "" "" "" "" "" "" "" "" 9.93 0.05 -0.168882 0.27803 160.6 -27.4 46.5 1
15.92972 748845 1 1237670960008659074 33.898330 11476 160.3 2.3 0.30 0.16 0.27 0.01 16.97 0.01 Dprop Sloan 0.72 0.33 -19.40 0.18 0.15 0.24 9.01 0.18 9.60 0.01 "" "" "" "" "" "" "" "" 9.52 0.06 0.591637 0.27803 127.9 86.0 44.0 1
15.93056 712871 1 1237667782815187373 138.045410 13536 197.5 2.2 0.10 0.05 0.53 0.01 15.58 0.01 Dprop Sloan 1.04 0.59 -21.11 0.09 0.89 0.12 10.21 0.09 10.41 0.01 10.41 0.04 0.41 0.02 0.36 0.04 0.25 0.11 10.01 0.06 2.409347 0.27804 -141.2 127.0 54.2 1
15.93250 748706 1 1237678601832366361 336.796260 11700 162.0 2.2 0.18 0.09 0.79 0.02 16.90 0.01 Dprop Sloan 0.63 0.34 -19.28 0.05 0.52 0.05 9.22 0.04 9.59 0.01 "" "" -1.51 0.49 "" "" "" "" 9.87 0.05 -0.404982 0.27807 143.2 -61.4 44.5 1
15.93278 748740 1 1237679455456526752 347.003360 7555 102.7 2.3 0.91 0.47 0.10 0.01 18.26 0.03 Dprop Sloan 0.00 0.04 -17.30 0.32 0.58 0.43 8.47 0.33 8.74 0.03 "" "" -1.11 0.17 "" "" "" "" 9.44 0.05 -0.226834 0.27808 96.2 -22.2 28.2 1
15.93417 737351 1 1237668366921498900 232.767910 13588 196.1 2.3 0.12 0.06 0.91 0.02 17.12 0.01 Dprop Sloan 0.70 0.36 -19.42 0.03 0.43 0.04 9.22 0.03 9.64 0.01 "" "" -0.43 0.08 "" "" "" "" 9.96 0.07 -2.220619 0.27810 -114.1 -150.1 53.8 1
15.93444 205159 1 1237671261746233549 158.072920 6647 99.7 2.2 0.11 0.06 0.74 0.01 16.05 0.01 Dprop Sloan 0.53 0.30 -19.03 0.06 0.49 0.06 9.11 0.05 9.41 0.02 "" "" -1.97 0.68 "" "" "" "" 9.37 0.06 2.758893 0.27811 -88.9 35.8 27.4 1
15.93722 332815 1 1237652944784130270 355.755860 9673 133.0 2.5 0.15 0.08 0.41 0.01 16.38 0.01 Dprop Sloan 0.46 0.35 -19.45 0.13 0.99 0.17 9.62 0.13 9.77 0.02 9.61 0.05 -0.25 0.04 -0.35 0.07 -0.27 0.11 9.37 0.07 -0.074074 0.27816 127.5 -9.5 36.5 1
15.93750 257954 2 1237668337396483066 238.705410 5130 76.7 2.3 0.13 0.06 0.37 0.05 18.87 0.05 Dprop Sloan "" "" "" "" "" "" "" "" 7.78 0.09 "" "" -1.12 0.15 "" "" "" "" 8.96 0.06 -2.116990 0.27816 -38.3 -63.0 21.1 1
15.94000 112505 2 1237678600778875047 25.040000 750 10.3 2.4 0.21 0.11 0.45 1.98 22.42 0.94 Dprop Sloan "" "" "" "" "" "" "" "" 4.99 0.43 "" "" -2.88 0.22 "" "" "" "" 7.09 0.21 0.437030 0.27821 9.0 4.2 2.8 1
15.94083 332804 1 1237652944783671520 354.608340 12425 172.3 2.1 0.19 0.10 0.21 0.01 16.13 0.01 Dprop Sloan 0.84 0.47 -20.47 0.21 0.59 0.29 9.75 0.22 10.11 0.01 9.97 0.04 -0.36 0.10 "" "" -0.14 0.08 9.99 0.05 -0.094102 0.27822 164.9 -15.6 47.3 1
15.94167 101996 1 1237656496726671482 5.584580 5194 73.1 2.3 0.19 0.10 0.22 0.01 16.56 0.01 Dprop Sloan 0.10 0.13 -17.94 0.21 0.59 0.28 8.74 0.22 8.97 0.03 8.81 0.08 -0.70 0.14 -0.74 0.03 -0.71 0.10 9.11 0.06 0.097469 0.27823 70.0 6.8 20.1 1
15.94222 748659 1 1237680267738939547 328.182070 7277 99.0 2.3 0.35 0.18 0.28 0.01 15.53 0.01 Dprop Sloan 0.64 0.39 -19.84 0.18 0.78 0.23 9.64 0.18 9.80 0.02 "" "" -0.86 0.10 "" "" "" "" 9.76 0.05 -0.555328 0.27824 80.9 -50.2 27.2 1
