# DEJ2000 AGC Flag ObjID RAJ2000 RVel Dist e_Dist gext iext b/a e_b/a imag e_imag Dprop Sloan Ag Ai iMAG e_iMAG g-i e_g-i logMsT e_logMsT logMsM e_logMsM logMsG e_logMsG logSFR22 e_logSFR22 logSFRN e_logSFRN logSFRG e_logSFRG logMHI e_logMHI WRAPPED_RA WRAPPED_DE px py pz size
5.22361 251947 1 1237655743482757310 226.643750 10373 150.8 2.2 0.16 0.08 0.39 0.01 13.83 0.01 Dprop Sloan 1.35 0.77 -22.45 0.13 1.01 0.18 10.84 0.13 10.95 0.01 10.99 0.02 0.51 0.02 0.50 0.03 0.34 0.12 9.96 0.06 -2.327506 0.09117 -103.1 -109.2 13.7 1
5.22472 225179 1 1237654880726483090 190.804580 14291 208.9 2.4 0.08 0.04 0.38 0.01 15.94 0.01 Dprop Sloan 0.97 0.56 -20.94 0.13 0.88 0.18 10.14 0.14 10.25 0.01 10.31 0.03 -0.32 0.12 -0.20 0.04 -0.22 0.10 9.99 0.06 -2.953017 0.09119 -204.3 -39.0 19.0 1
5.22667 8821 1 1237654881271087317 208.546660 1450 16.7 3.5 0.10 0.05 0.23 0.01 13.02 0.01 Dprop Sloan 0.16 0.17 -18.25 0.49 0.89 0.28 9.07 0.28 9.24 0.18 "" "" -1.71 0.18 -1.14 0.18 "" "" 9.06 0.19 -2.643359 0.09122 -14.6 -7.9 1.5 1
5.22694 320170 1 1237678826249519279 335.594570 8499 116.3 2.3 0.42 0.21 0.44 0.01 14.56 0.01 Dprop Sloan 1.04 0.60 -21.19 0.12 0.89 0.15 10.25 0.12 10.39 0.02 "" "" -0.19 0.04 "" "" "" "" 9.59 0.07 -0.425955 0.09123 105.5 -47.9 10.6 1
5.22722 105410 1 1237678623305695388 10.614170 12492 173.6 2.3 0.12 0.06 0.81 0.01 15.65 0.01 Dprop Sloan 1.06 0.54 -20.65 0.04 0.57 0.05 9.81 0.04 10.20 0.01 "" "" -0.07 0.07 "" "" "" "" 9.92 0.05 0.185252 0.09123 169.9 31.8 15.8 1
5.22917 258310 1 1237655744021856537 231.874570 10913 158.1 2.2 0.14 0.07 0.66 0.01 16.23 0.01 Dprop Sloan 0.81 0.43 -19.91 0.07 0.50 0.08 9.46 0.06 9.83 0.01 9.55 0.04 -0.61 0.09 -0.15 0.03 -0.26 0.04 9.89 0.05 -2.236211 0.09127 -97.2 -123.9 14.4 1
5.23222 336931 1 1237678777937100995 350.538330 12777 177.3 2.3 0.21 0.11 0.57 0.02 17.26 0.02 Dprop Sloan 0.59 0.31 -19.17 0.08 0.40 0.11 9.10 0.08 9.38 0.02 "" "" -0.75 0.21 "" "" "" "" 10.02 0.06 -0.165137 0.09132 174.2 -29.0 16.2 1
5.23361 321231 1 1237678778469712095 340.685820 3426 50.2 2.2 0.27 0.14 0.45 0.01 16.66 0.01 Dprop Sloan 0.00 0.00 -16.98 0.14 0.56 0.15 8.33 0.12 8.50 0.04 "" "" -1.98 0.33 "" "" "" "" 8.91 0.06 -0.337096 0.09134 47.2 -16.5 4.6 1
5.23500 100838 1 1237678777941753970 1.179170 12454 172.8 2.3 0.09 0.05 0.70 0.01 14.90 0.01 Dprop Sloan 1.23 0.65 -21.44 0.06 0.76 0.07 10.25 0.06 10.50 0.01 "" "" 0.11 0.04 "" "" "" "" 10.26 0.05 0.020580 0.09137 172.0 3.5 15.8 1
5.23611 323518 1 1237679006092820583 342.298340 6167 88.5 2.2 0.22 0.12 0.26 0.01 16.19 0.01 Dprop Sloan 0.29 0.25 -18.81 0.18 0.69 0.25 9.15 0.19 9.27 0.02 "" "" -0.99 0.10 "" "" "" "" 9.51 0.05 -0.308952 0.09139 84.0 -26.8 8.1 1
5.23750 9244 1 1237651823783313617 216.535000 8382 123.1 2.3 0.09 0.05 0.74 0.01 13.17 0.01 Dprop Sloan 1.46 0.80 -22.43 0.06 1.18 0.06 10.95 0.05 11.02 0.02 "" "" -0.12 0.04 0.29 0.02 "" "" 10.36 0.05 -2.503937 0.09141 -98.5 -73.0 11.2 1
5.23806 258371 1 1237662267538145675 230.038740 10043 145.8 2.3 0.15 0.08 0.60 0.01 16.67 0.02 Dprop Sloan 0.57 0.33 -19.30 0.08 0.58 0.10 9.27 0.08 9.58 0.01 9.37 0.05 "" "" "" "" -0.54 0.05 9.77 0.06 -2.268252 0.09142 -93.3 -111.3 13.3 1
5.23889 332965 1 1237678777941229756 359.978730 3038 42.8 2.3 0.18 0.09 0.26 0.01 16.82 0.01 Dprop Sloan 0.00 0.00 -16.43 0.21 0.51 0.25 8.08 0.19 8.43 0.05 "" "" "" "" "" "" "" "" 8.71 0.07 -0.000371 0.09144 42.6 -0.0 3.9 1
5.23972 171492 0 "" 117.812500 5265 77.3 2.3 "" "" "" "" "" "" Dprop Sloan "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 9.50 0.05 2.056216 0.09145 -35.9 68.1 7.1 1
5.24306 8617 1 1237671992413519919 204.428760 6789 101.1 2.2 0.10 0.05 0.73 0.01 14.19 0.01 Dprop Sloan 1.17 0.58 -20.96 0.06 0.39 0.07 9.81 0.05 10.28 0.02 8.93 0.07 0.02 0.02 0.42 0.03 -0.21 0.01 10.17 0.05 -2.715230 0.09151 -91.7 -41.6 9.2 1
5.24306 232735 3 "" 197.277070 3601 53.3 2.2 "" "" "" "" "" "" Dprop Sloan "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 9.40 0.06 -2.840051 0.09151 -50.7 -15.8 4.9 1
5.24306 8617 1 1237671992413519919 204.428760 6789 101.1 2.2 0.10 0.05 0.73 0.01 14.19 0.01 Dprop Sloan 1.17 0.58 -20.96 0.06 0.39 0.07 9.81 0.05 10.28 0.02 8.93 0.07 0.02 0.02 0.42 0.03 -0.21 0.01 10.17 0.05 -2.715230 0.09151 -91.7 -41.6 9.2 1
5.24306 232735 3 "" 197.277070 3601 53.3 2.2 "" "" "" "" "" "" Dprop Sloan "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 9.40 0.06 -2.840051 0.09151 -50.7 -15.8 4.9 1
5.24333 201325 1 1237654602638819360 153.785000 4276 64.1 2.3 0.10 0.05 0.79 0.01 15.24 0.01 Dprop Sloan 0.41 0.28 -18.87 0.09 0.67 0.05 9.17 0.05 9.32 0.03 9.24 0.04 -1.12 0.10 -0.69 0.04 -0.87 0.04 9.47 0.05 2.684055 0.09151 -57.3 28.2 5.9 1
5.24417 252305 1 1237662268076720172 233.964570 10156 147.1 2.2 0.19 0.10 0.54 0.01 15.31 0.01 Dprop Sloan 0.95 0.54 -20.78 0.09 0.75 0.12 9.98 0.09 10.37 0.01 10.09 0.06 0.61 0.01 0.53 0.03 0.58 0.12 9.29 0.08 -2.199733 0.09153 -86.2 -118.5 13.4 1
5.24417 251985 1 1237655743483347186 228.046660 7927 115.8 2.2 0.15 0.08 0.36 0.01 15.14 0.01 Dprop Sloan 0.95 0.49 -20.47 0.14 0.36 0.19 9.59 0.15 10.02 0.02 9.72 0.05 -0.31 0.04 0.02 0.02 -0.12 0.06 9.75 0.05 -2.303020 0.09153 -77.1 -85.8 10.6 1
5.24417 252305 1 1237662268076720172 233.964570 10156 147.1 2.2 0.19 0.10 0.54 0.01 15.31 0.01 Dprop Sloan 0.95 0.54 -20.78 0.09 0.75 0.12 9.98 0.09 10.37 0.01 10.09 0.06 0.61 0.01 0.53 0.03 0.58 0.12 9.29 0.08 -2.199733 0.09153 -86.2 -118.5 13.4 1
5.24417 251985 1 1237655743483347186 228.046660 7927 115.8 2.2 0.15 0.08 0.36 0.01 15.14 0.01 Dprop Sloan 0.95 0.49 -20.47 0.14 0.36 0.19 9.59 0.15 10.02 0.02 9.72 0.05 -0.31 0.04 0.02 0.02 -0.12 0.06 9.75 0.05 -2.303020 0.09153 -77.1 -85.8 10.6 1
5.24500 103287 1 1237678777942016412 1.735830 5549 78.4 2.3 0.08 0.04 0.85 0.04 17.28 0.02 Dprop Sloan 0.00 0.04 -17.24 0.07 0.66 0.05 8.51 0.04 9.00 0.03 "" "" "" "" "" "" "" "" 8.87 0.06 0.030296 0.09154 78.0 2.4 7.2 1
5.24611 213174 1 1237654605870334087 177.770000 1482 25.0 2.3 0.06 0.03 0.47 0.01 17.04 0.01 Dprop Sloan 0.00 0.00 -14.98 0.22 -0.10 0.14 7.07 0.13 7.60 0.08 "" "" "" "" "" "" "" "" 7.84 0.10 3.102672 0.09156 -24.9 1.0 2.3 1
5.24750 258376 1 1237662268076458475 233.319990 11172 161.7 2.2 0.22 0.11 0.60 0.02 17.26 0.02 Dprop Sloan 0.45 0.29 -18.96 0.08 0.64 0.10 9.18 0.08 9.39 0.02 9.25 0.09 -0.43 0.09 0.17 0.06 -0.39 0.10 9.57 0.07 -2.210983 0.09159 -96.2 -129.1 14.8 1
5.24833 181186 1 1237658300060008627 133.467500 8528 126.1 2.0 0.19 0.10 0.42 0.01 14.18 0.01 Dprop Sloan 1.22 0.66 -21.67 0.12 0.89 0.16 10.44 0.12 10.61 0.01 10.70 0.02 -0.95 0.26 -0.41 0.02 -0.31 0.10 10.06 0.05 2.329447 0.09160 -86.4 91.1 11.5 1
5.24944 208398 1 1237654606399471951 159.985820 5701 86.5 2.3 0.09 0.04 0.41 0.02 18.21 0.02 Dprop Sloan 0.00 0.00 -16.52 0.13 0.35 0.17 8.01 0.13 8.41 0.03 "" "" -1.20 0.13 "" "" "" "" 9.13 0.06 2.792279 0.09162 -80.9 29.5 7.9 1
5.25028 252043 1 1237662267538276539 230.406270 12870 186.2 2.4 0.15 0.07 0.94 0.01 14.77 0.01 Dprop Sloan 1.42 0.70 -21.67 0.03 0.68 0.03 10.29 0.03 10.68 0.01 10.46 0.03 0.11 0.03 0.44 0.03 0.50 0.05 10.07 0.05 -2.261837 0.09163 -118.2 -142.9 17.0 1
5.25028 7451 1 1237668676159406088 185.775830 1668 24.2 1.7 0.08 0.04 0.62 0.01 11.05 0.01 Dprop Sloan 0.96 0.59 -21.03 0.16 1.08 0.09 10.32 0.09 9.67 0.06 "" "" -1.89 0.08 -1.01 0.06 "" "" 9.10 0.07 -3.040785 0.09163 -24.0 -2.4 2.2 1
5.25028 252043 1 1237662267538276539 230.406270 12870 186.2 2.4 0.15 0.07 0.94 0.01 14.77 0.01 Dprop Sloan 1.42 0.70 -21.67 0.03 0.68 0.03 10.29 0.03 10.68 0.01 10.46 0.03 0.11 0.03 0.44 0.03 0.50 0.05 10.07 0.05 -2.261837 0.09163 -118.2 -142.9 17.0 1
5.25028 7451 1 1237668676159406088 185.775830 1668 24.2 1.7 0.08 0.04 0.62 0.01 11.05 0.01 Dprop Sloan 0.96 0.59 -21.03 0.16 1.08 0.09 10.32 0.09 9.67 0.06 "" "" -1.89 0.08 -1.01 0.06 "" "" 9.10 0.07 -3.040785 0.09163 -24.0 -2.4 2.2 1
5.25083 336943 2 1237678777937887381 352.246670 5899 84.0 2.3 0.25 0.13 0.40 0.16 20.23 0.20 Dprop Sloan "" "" "" "" "" "" "" "" 7.96 0.06 "" "" "" "" "" "" "" "" 9.05 0.06 -0.135321 0.09164 82.9 -11.3 7.7 1
5.25111 102309 1 1237678777941754071 1.194580 3025 42.5 2.3 0.10 0.05 0.84 0.03 16.51 0.02 Dprop Sloan 0.00 0.00 -16.68 0.12 0.59 0.05 8.24 0.06 8.36 0.05 "" "" -1.73 0.16 "" "" "" "" 8.29 0.07 0.020849 0.09165 42.3 0.9 3.9 1
5.25139 192838 1 1237658423011049500 146.491670 6363 95.7 2.4 0.10 0.05 0.61 0.01 16.62 0.01 Dprop Sloan 0.33 0.20 -18.38 0.09 0.35 0.10 8.75 0.08 9.23 0.02 8.95 0.06 -0.78 0.07 -0.54 0.03 -0.51 0.03 9.00 0.07 2.556762 0.09165 -79.5 52.6 8.8 1
5.25167 231571 1 1237654881271414816 209.280410 11883 173.6 2.2 0.10 0.05 0.91 0.01 13.96 0.01 Dprop Sloan 1.48 0.79 -22.32 0.03 1.03 0.04 10.80 0.03 11.01 0.01 10.87 0.03 0.60 0.01 0.59 0.02 0.63 0.14 9.75 0.06 -2.630553 0.09166 -150.8 -84.5 15.9 1
5.25194 121015 1 1237670015124373605 43.643750 7431 103.2 2.3 0.40 0.20 0.59 0.01 14.45 0.01 Dprop Sloan 0.96 0.57 -20.96 0.09 1.04 0.10 10.26 0.08 10.49 0.02 "" "" 0.61 0.02 0.51 0.05 "" "" 9.51 0.06 0.761727 0.09166 74.4 70.9 9.4 1
5.25222 323492 1 1237669761185284610 333.073330 8322 113.8 2.2 0.25 0.13 0.56 0.05 18.68 0.03 Dprop Sloan 0.00 0.00 -16.73 0.10 0.42 0.12 8.13 0.09 8.07 0.09 "" "" "" "" "" "" "" "" 9.47 0.06 -0.469959 0.09167 101.0 -51.3 10.4 1
5.25250 258378 1 1237662268076982568 234.508760 6127 89.5 2.4 0.24 0.12 0.49 0.01 17.02 0.01 Dprop Sloan 0.17 0.13 -17.90 0.11 0.32 0.14 8.53 0.11 8.90 0.02 8.60 0.06 -2.03 0.53 -0.86 0.04 -0.82 0.03 9.17 0.07 -2.190235 0.09167 -51.7 -72.6 8.2 1
5.25333 252933 1 1237662262716727311 238.938770 7908 114.6 2.1 0.22 0.11 0.62 0.01 17.22 0.01 Dprop Sloan 0.29 0.18 -18.22 0.08 0.33 0.09 8.67 0.07 9.10 0.02 8.74 0.03 "" "" "" "" -0.73 0.02 9.32 0.06 -2.112917 0.09169 -58.9 -97.8 10.5 1
5.25472 8847 1 1237654881271283794 209.030410 1132 22.2 4.4 0.09 0.05 1.00 0.04 16.62 0.01 Dprop Sloan 0.00 0.00 -15.16 0.43 0.54 0.03 7.59 0.17 9.67 0.17 "" "" -1.99 0.18 -0.74 0.17 "" "" 8.34 0.18 -2.634916 0.09171 -19.3 -10.7 2.0 1
5.25500 238714 3 "" 204.449580 6801 101.3 2.3 "" "" "" "" "" "" Dprop Sloan "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 10.08 0.05 -2.714867 0.09172 -91.8 -41.8 9.3 1
5.25556 715745 1 1237654605869220017 175.255000 9411 139.5 2.3 0.09 0.05 0.20 0.01 16.05 0.01 Dprop Sloan 0.70 0.41 -20.00 0.21 0.61 0.30 9.58 0.22 10.07 0.01 9.80 0.05 -0.22 0.05 -0.20 0.04 -0.15 0.08 10.03 0.05 3.058777 0.09173 -138.4 11.5 12.8 1
5.25583 4298 1 1237661063868056389 123.909590 4180 62.6 2.3 0.07 0.04 0.53 0.02 16.40 0.04 Dprop Sloan 0.00 0.09 -17.64 0.12 0.76 0.12 8.74 0.10 8.78 0.03 "" "" "" "" "" "" "" "" 9.45 0.05 2.162630 0.09173 -34.8 51.7 5.7 1
5.25611 907 1 1237678662506643514 20.445000 2270 30.8 2.3 0.10 0.05 0.82 0.01 10.12 0.01 Dprop Sloan 1.42 0.81 -22.44 0.16 1.26 0.05 11.01 0.07 10.05 0.06 "" "" -1.32 0.07 -0.71 0.07 "" "" 9.58 0.08 0.356833 0.09174 28.7 10.7 2.8 1
5.25722 331173 1 1237672764449816660 356.167910 5594 79.4 2.2 0.37 0.19 0.17 0.01 16.27 0.02 Dprop Sloan 0.26 0.21 -18.59 0.24 0.67 0.33 9.05 0.25 9.25 0.02 "" "" "" "" "" "" "" "" 9.21 0.06 -0.066883 0.09176 78.9 -5.3 7.3 1
5.25778 219122 1 1237655126075965548 168.417080 14815 216.8 2.3 0.19 0.10 0.20 0.01 16.11 0.01 Dprop Sloan 0.95 0.55 -21.05 0.21 0.86 0.30 10.17 0.23 10.58 0.01 "" "" 0.02 0.07 "" "" "" "" 10.21 0.05 2.939433 0.09177 -211.5 43.3 19.9 1
5.25889 105372 1 1237678777941491736 0.545420 12109 167.8 2.3 0.15 0.08 0.52 0.01 14.56 0.01 Dprop Sloan 1.26 0.70 -21.83 0.09 0.82 0.13 10.45 0.10 10.71 0.01 "" "" 0.31 0.02 "" "" "" "" 9.94 0.05 0.009519 0.09178 167.1 1.6 15.4 1
5.25917 225168 1 1237654880726089886 189.953740 14510 212.1 2.2 0.08 0.04 0.45 0.01 16.16 0.01 Dprop Sloan 1.01 0.53 -20.69 0.11 0.63 0.15 9.87 0.11 10.21 0.01 10.00 0.04 -1.22 0.54 -0.22 0.03 -0.19 0.15 9.98 0.07 -2.967867 0.09179 -208.0 -36.5 19.4 1
5.25944 231357 1 1237655126090186824 201.039580 7466 111.0 2.2 0.10 0.05 0.38 0.01 14.46 0.01 Dprop Sloan 1.12 0.57 -21.05 0.13 0.39 0.18 9.84 0.14 10.32 0.02 9.99 0.04 0.10 0.02 0.20 0.03 -0.01 0.04 9.83 0.05 -2.774383 0.09179 -103.2 -39.7 10.2 1
5.25944 105406 1 1237678434330738744 11.025830 6131 86.2 2.2 0.09 0.05 0.30 0.01 15.26 0.01 Dprop Sloan 0.44 0.37 -19.66 0.17 1.21 0.22 9.86 0.17 10.01 0.02 "" "" -0.44 0.04 "" "" "" "" 9.39 0.05 0.192437 0.09179 84.3 16.4 7.9 1
5.25944 231357 1 1237655126090186824 201.039580 7466 111.0 2.2 0.10 0.05 0.38 0.01 14.46 0.01 Dprop Sloan 1.12 0.57 -21.05 0.13 0.39 0.18 9.84 0.14 10.32 0.02 9.99 0.04 0.10 0.02 0.20 0.03 -0.01 0.04 9.83 0.05 -2.774383 0.09179 -103.2 -39.7 10.2 1
5.25944 105406 1 1237678434330738744 11.025830 6131 86.2 2.2 0.09 0.05 0.30 0.01 15.26 0.01 Dprop Sloan 0.44 0.37 -19.66 0.17 1.21 0.22 9.86 0.17 10.01 0.02 "" "" -0.44 0.04 "" "" "" "" 9.39 0.05 0.192437 0.09179 84.3 16.4 7.9 1
5.26139 252034 1 1237662267538080034 229.875820 11341 164.4 2.3 0.17 0.08 0.78 0.01 14.49 0.01 Dprop Sloan 1.32 0.70 -21.75 0.05 0.84 0.06 10.44 0.04 10.71 0.01 "" "" -0.01 0.03 0.22 0.02 "" "" 10.18 0.05 -2.271095 0.09183 -105.5 -125.2 15.1 1
5.26417 5357 1 1237658422475555192 149.673740 4003 60.3 2.1 0.12 0.06 0.29 0.01 15.46 0.01 Dprop Sloan 0.30 0.23 -18.63 0.18 0.67 0.23 9.07 0.18 9.24 0.03 9.15 0.03 "" "" "" "" -1.09 0.06 9.18 0.06 2.612300 0.09188 -51.8 30.3 5.5 1
5.26639 251533 1 1237662268076523584 233.470410 9828 142.5 2.3 0.21 0.11 0.26 0.01 15.94 0.01 Dprop Sloan 0.85 0.44 -20.20 0.18 0.80 0.25 9.79 0.19 10.16 0.01 "" "" -0.36 0.08 "" "" "" "" 9.90 0.06 -2.208358 0.09192 -84.5 -114.0 13.1 1
5.26861 222077 1 1237654605872365688 182.412510 13354 195.7 2.2 0.07 0.04 0.62 0.01 14.16 0.01 Dprop Sloan 1.51 0.80 -22.51 0.07 0.97 0.10 10.83 0.07 10.93 0.01 10.96 0.02 -0.58 0.23 0.08 0.03 0.19 0.09 10.54 0.05 -3.099486 0.09195 -194.7 -8.2 18.0 1
5.27056 214101 1 1237654605868761388 174.132080 6381 96.3 2.2 0.13 0.06 0.27 0.01 17.66 0.02 Dprop Sloan 0.00 0.05 -17.35 0.18 0.44 0.25 8.39 0.19 8.63 0.03 8.43 0.09 "" "" "" "" -1.02 0.13 8.97 0.08 3.039178 0.09199 -95.4 9.8 8.8 1
5.27111 125670 1 1237667227689812122 41.777080 10925 152.9 2.2 0.23 0.12 0.17 0.01 17.11 0.01 Dprop Sloan 0.50 0.29 -19.15 0.24 0.58 0.33 9.22 0.25 9.59 0.01 "" "" -1.17 0.29 "" "" "" "" 10.00 0.05 0.729148 0.09200 113.5 101.4 14.0 1
5.27500 171493 1 1237661065476310096 118.415830 4026 60.2 2.3 0.07 0.04 0.43 0.01 15.54 0.02 Dprop Sloan 0.39 0.21 -18.47 0.14 0.25 0.16 8.71 0.13 9.30 0.03 "" "" "" "" "" "" "" "" 9.11 0.06 2.066746 0.09207 -28.5 52.7 5.5 1
5.27611 214144 1 1237654605871054966 179.379150 16201 236.5 2.4 0.08 0.04 0.57 0.02 17.13 0.01 Dprop Sloan 0.75 0.42 -19.88 0.08 0.56 0.11 9.49 0.08 9.77 0.01 9.49 0.08 -0.62 0.25 -0.09 0.03 0.04 0.10 10.03 0.07 3.130757 0.09209 -235.5 2.6 21.7 1
5.27667 9385 2 1237662266459554152 218.845000 1636 26.7 2.3 0.11 0.06 0.86 0.05 15.94 0.07 Dprop Sloan "" "" "" "" "" "" "" "" 8.42 0.08 "" "" "" "" "" "" "" "" 9.19 0.09 -2.463620 0.09210 -20.7 -16.7 2.5 1
5.27889 336980 1 1237672764986687645 356.528320 6189 87.8 2.4 0.33 0.17 0.41 0.01 17.76 0.01 Dprop Sloan 0.00 0.02 -17.14 0.13 0.48 0.17 8.34 0.13 8.64 0.03 "" "" "" "" "" "" "" "" 9.29 0.06 -0.060592 0.09213 87.3 -5.3 8.1 1
5.27972 238707 3 "" 207.541240 5620 82.0 2.4 "" "" "" "" "" "" Dprop Sloan "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 9.03 0.06 -2.660907 0.09215 -72.4 -37.8 7.5 1
5.28056 4255 1 1237661064404271423 122.375820 10139 148.4 2.3 0.12 0.06 0.82 0.01 13.29 0.01 Dprop Sloan 1.58 0.84 -22.70 0.05 1.10 0.05 11.00 0.04 11.07 0.01 "" "" 0.46 0.02 0.70 0.02 "" "" 10.38 0.05 2.135861 0.09216 -79.1 124.8 13.7 1
5.28333 121130 1 1237670015124766723 44.487500 4893 67.8 2.3 0.54 0.28 0.67 0.03 15.08 0.01 Dprop Sloan 0.69 0.35 -19.42 0.11 0.29 0.08 9.12 0.07 8.21 0.03 "" "" -0.08 0.03 0.13 0.04 "" "" 9.16 0.06 0.776453 0.09221 48.2 47.3 6.2 1
5.28611 203866 1 1237658422476734682 152.417910 4162 62.5 2.5 0.07 0.04 0.29 0.01 17.43 0.01 Dprop Sloan 0.00 0.00 -16.58 0.18 0.51 0.23 8.14 0.18 8.36 0.04 8.26 0.06 -1.66 0.21 -1.38 0.05 -1.59 0.06 8.92 0.07 2.660194 0.09226 -55.2 28.8 5.8 1
5.28639 125684 1 1237670015124897841 44.832500 7057 97.9 2.3 0.36 0.19 0.65 0.01 14.83 0.01 Dprop Sloan 0.81 0.50 -20.40 0.08 0.87 0.08 9.92 0.07 9.84 0.02 "" "" -0.94 0.19 "" "" "" "" 9.63 0.05 0.782475 0.09226 69.1 68.7 9.0 1
5.28889 125657 1 1237670014584947172 37.771660 11936 167.1 2.4 0.18 0.09 0.76 0.07 17.75 0.03 Dprop Sloan 0.26 0.22 -18.48 0.06 0.72 0.08 9.05 0.06 9.18 0.02 "" "" -1.26 0.38 "" "" "" "" 9.71 0.06 0.659240 0.09231 131.5 101.9 15.4 1
5.29083 203994 1 1237654606400913640 163.425420 7127 106.9 2.4 0.11 0.05 0.65 0.02 17.00 0.01 Dprop Sloan 0.30 0.18 -18.24 0.08 0.56 0.09 8.84 0.07 8.98 0.03 8.94 0.06 "" "" "" "" -0.98 0.05 9.49 0.05 2.852312 0.09234 -102.0 30.4 9.9 1
5.29167 232725 1 1237654880728907913 196.384160 14407 210.3 2.4 0.10 0.05 0.50 0.01 16.55 0.01 Dprop Sloan 0.83 0.47 -20.25 0.09 0.64 0.13 9.70 0.10 10.03 0.01 9.80 0.06 -0.23 0.08 -0.10 0.03 -0.05 0.06 9.87 0.07 -2.855635 0.09236 -200.9 -59.1 19.4 1
5.29222 191702 1 1237658424080728418 137.152070 597 8.7 2.3 0.15 0.08 0.61 0.04 17.93 0.03 Dprop Sloan 0.00 0.00 -11.84 0.58 0.15 0.10 5.99 0.24 6.67 0.23 "" "" "" "" "" "" "" "" 7.74 0.23 2.393755 0.09237 -6.4 5.9 0.8 1
5.29250 125656 1 1237670014584881311 37.627080 8485 117.8 2.2 0.19 0.10 0.57 0.01 16.32 0.01 Dprop Sloan 0.57 0.32 -19.22 0.09 0.52 0.11 9.20 0.08 9.60 0.02 "" "" -0.93 0.11 "" "" "" "" 9.71 0.06 0.656716 0.09237 92.9 71.6 10.9 1
5.29250 203857 1 1237658422476275858 151.269580 13265 194.4 2.2 0.06 0.03 0.45 0.01 16.31 0.01 Dprop Sloan 0.88 0.47 -20.33 0.11 0.54 0.15 9.66 0.11 9.99 0.01 9.88 0.06 0.14 0.04 0.21 0.03 0.21 0.09 10.01 0.07 2.640152 0.09237 -169.7 93.0 17.9 1
5.29250 125656 1 1237670014584881311 37.627080 8485 117.8 2.2 0.19 0.10 0.57 0.01 16.32 0.01 Dprop Sloan 0.57 0.32 -19.22 0.09 0.52 0.11 9.20 0.08 9.60 0.02 "" "" -0.93 0.11 "" "" "" "" 9.71 0.06 0.656716 0.09237 92.9 71.6 10.9 1
5.29250 203857 1 1237658422476275858 151.269580 13265 194.4 2.2 0.06 0.03 0.45 0.01 16.31 0.01 Dprop Sloan 0.88 0.47 -20.33 0.11 0.54 0.15 9.66 0.11 9.99 0.01 9.88 0.06 0.14 0.04 0.21 0.03 0.21 0.09 10.01 0.07 2.640152 0.09237 -169.7 93.0 17.9 1
5.29278 258267 1 1237655743482757400 226.769170 11343 164.7 2.3 0.16 0.08 0.81 0.02 16.88 0.01 Dprop Sloan 0.66 0.34 -19.31 0.05 0.49 0.05 9.22 0.04 9.57 0.01 9.31 0.05 -0.76 0.13 -0.33 0.02 -0.46 0.05 9.71 0.06 -2.325317 0.09238 -112.3 -119.5 15.2 1
5.29639 336925 1 1237679006095638815 348.732910 3381 48.7 2.2 0.26 0.13 0.41 0.02 17.46 0.02 Dprop Sloan 0.00 0.00 -16.11 0.16 0.21 0.17 7.74 0.13 6.53 0.51 "" "" "" "" "" "" "" "" 8.63 0.07 -0.196648 0.09244 47.6 -9.5 4.5 1
5.29750 102306 1 1237678777941360802 0.280420 13091 181.9 2.3 0.16 0.08 0.27 0.01 15.10 0.01 Dprop Sloan 1.15 0.64 -21.66 0.18 0.87 0.25 10.42 0.19 10.81 0.01 "" "" 0.53 0.02 "" "" "" "" 10.06 0.05 0.004894 0.09246 181.1 0.9 16.8 1
5.29778 241716 1 1237662266998587471 223.837510 6465 95.2 2.4 0.14 0.07 0.70 0.01 14.45 0.01 Dprop Sloan 0.96 0.53 -20.60 0.07 0.69 0.07 9.87 0.06 10.15 0.02 10.06 0.02 -0.24 0.03 0.12 0.03 0.00 0.05 9.67 0.05 -2.376484 0.09246 -68.4 -65.7 8.8 1
5.30278 715569 1 1237658492256977248 128.611660 14003 204.0 2.4 0.10 0.05 0.56 0.02 17.39 0.01 Dprop Sloan 0.53 0.33 -19.29 0.08 0.62 0.11 9.30 0.08 9.60 0.01 "" "" "" "" "" "" "" "" 10.10 0.05 2.244697 0.09255 -126.8 158.7 18.9 1
5.30333 6210 1 1237654602107912249 167.506670 8707 129.5 2.4 0.22 0.11 0.48 0.01 13.48 0.01 Dprop Sloan 1.47 0.78 -22.45 0.11 0.92 0.14 10.77 0.11 10.92 0.02 11.00 0.02 -0.01 0.05 0.25 0.02 0.05 0.08 10.08 0.05 2.923543 0.09256 -125.9 27.9 12.0 1
5.30500 244379 1 1237655742404886885 217.177900 10320 150.8 2.4 0.09 0.05 0.47 0.02 17.49 0.02 Dprop Sloan 0.36 0.22 -18.53 0.11 0.45 0.14 8.88 0.11 9.07 0.02 8.98 0.06 -1.75 0.63 -0.67 0.02 -0.77 0.04 9.65 0.06 -2.492716 0.09259 -119.6 -90.7 13.9 1
